2026-04-12 10:38:35 | INFO | CI | === RUN START ===
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | STAGE 02: VALIDATE starting...
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | HTML STRUCTURE INSPECTION:
2026-04-15 23:16:04 | INFO | CI | Top-level type: BeautifulSoup
2026-04-15 23:16:04 | INFO | CI | Top-level elements: ['html']
2026-04-15 23:16:04 | INFO | CI | VALIDATE: Title found: True
2026-04-15 23:16:04 | INFO | CI | VALIDATE: Authors found: True
2026-04-15 23:16:04 | INFO | CI | VALIDATE: Abstract found: True
2026-04-15 23:16:04 | INFO | CI | VALIDATE: Subjects found: True
2026-04-15 23:16:04 | INFO | CI | VALIDATE: Dateline found: True
2026-04-15 23:16:04 | INFO | CI | VALIDATE: HTML structure is valid.
2026-04-15 23:16:04 | INFO | CI | Sink: validated BeautifulSoup object
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | STAGE 03: TRANSFORM starting...
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | Extracting metadata from HTML
2026-04-15 23:16:04 | INFO | CI | We must manually inspect the HTML structure to identify the fields we want to extract.
2026-04-15 23:16:04 | INFO | CI | For this arXiv page, we can extract:
- Title from <h1 class='title'>
- Authors from <div class='authors'>
- Abstract from <blockquote class='abstract'>
- Primary subject from <div class='subheader'>
- Submission date from <div class='dateline'>
- ArXiv ID from canonical link
2026-04-15 23:16:04 | INFO | CI | Replace any missing content with `unknown` to ensure all are strings.
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 3.1: Extract raw fields from HTML
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | Inspect: does the raw data look right?
2026-04-15 23:16:04 | INFO | CI | Look at the logged output. Does anything look surprising?
2026-04-15 23:16:04 | INFO | CI | That is the first signal that cleaning is needed.
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Project specific: Extract title, authors, abstract
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Extracted title: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:16:04 | INFO | CI | Extracted authors: Keyu Chen, Cheng Fei, Ziqian Bi, Junyu Liu, Benji Peng, Sen Zhang, Xuanhe Pan, Jiawei Xu, Jinlang Wang, Caitlyn Heqi Yin, Yichao Zhang, Pohsun Feng, Yizhu Wen, Tianyang Wang, Ming Li, Jintao Ren, Qian Niu, Silin Chen, Weiche Hsieh, Lawrence K.Q. Yan, Chia Xin Liang, Han Xu, Hong-Ming Tseng, Xinyuan Song, Zekun Jiang, Ming Liu
2026-04-15 23:16:04 | INFO | CI | Extracted abstract: With a focus on natural language processing (NLP) and the role of large language models (LLMs), we e...
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Project specific: Extract subjects from subheader
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Extracted subjects: Computer Science > Computation and Language
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Project specific: Extract submission date from dateline
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Extracted submission date: [Submitted on 30 Oct 2024 (v1), last revised 18 Nov 2025 (this version, v3)]
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Project specific: Extract arxiv_id from canonical link
2026-04-15 23:16:04 | INFO | CI | ------------------------
2026-04-15 23:16:04 | INFO | CI | Extracted arxiv_id: 2411.05026
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 3.2: Clean and normalize text fields
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | Inspect: compare abstract_raw to abstract_clean in the log.
2026-04-15 23:16:04 | INFO | CI | Did we remove anything we should have kept?
2026-04-15 23:16:04 | INFO | CI | Is there still noise that cleaning missed?
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI |   abstract (raw):   With a focus on natural language processing (NLP) and the role of large language models (LLMs), we explore the intersect...
2026-04-15 23:16:04 | INFO | CI |   abstract (clean): focus natural language processing nlp role large language models llms explore intersection machine learning deep learnin...
2026-04-15 23:16:04 | INFO | CI |   characters removed: 156 (18.3%)
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 3.3: Engineer derived features
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | Inspect: do these derived fields look meaningful?
2026-04-15 23:16:04 | INFO | CI | Would any additional features help the analysis?
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI |   abstract_word_count: 115
2026-04-15 23:16:04 | INFO | CI |   author_count:        26
2026-04-15 23:16:04 | INFO | CI |   token_count:         79
2026-04-15 23:16:04 | INFO | CI |   unique_token_count:  66
2026-04-15 23:16:04 | INFO | CI |   type_token_ratio:    0.8354
2026-04-15 23:16:04 | INFO | CI |   top 10 tokens:       ['focus', 'natural', 'language', 'processing', 'nlp', 'role', 'large', 'language', 'models', 'llms']
2026-04-15 23:16:04 | INFO | CI |   avg_word_length:     7.8101  (mean chars per token, stopwords excluded)
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 3.4: Build record and create DataFrame
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | Created DataFrame with 1 row and 14 columns
2026-04-15 23:16:04 | INFO | CI | Columns: ['arxiv_id', 'title', 'authors', 'subjects', 'submitted', 'abstract_raw', 'abstract_clean', 'tokens', 'abstract_word_count', 'token_count', 'unique_token_count', 'type_token_ratio', 'author_count', 'avg_word_length']
2026-04-15 23:16:04 | INFO | CI | DataFrame Details
2026-04-15 23:16:04 | INFO | CI |   Title: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:16:04 | INFO | CI |   Author count: 26
2026-04-15 23:16:04 | INFO | CI |   Abstract word count: 115
2026-04-15 23:16:04 | INFO | CI |   Token count (clean): 79
2026-04-15 23:16:04 | INFO | CI |   Type-token ratio: 0.8354
2026-04-15 23:16:04 | INFO | CI |   Avg word length: 7.8101
2026-04-15 23:16:04 | INFO | CI |   DF preview:
     arxiv_id                                              title  token_count  type_token_ratio  author_count  avg_word_length
0  2411.05026  Deep Learning and Machine Learning -- Natural ...           79            0.8354            26           7.8101
2026-04-15 23:16:04 | INFO | CI | Sink: Pandas DataFrame created
2026-04-15 23:16:04 | INFO | CI | Transformation complete.
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 3.5: Generate treemap
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI |   Treemap saved to: data/processed/rucu_mod_treemap.png
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | STAGE 04: ANALYZE starting...
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 4.1: Extract tokens and summary statistics
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI |   Paper: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:16:04 | INFO | CI |   Abstract word count (raw):    115
2026-04-15 23:16:04 | INFO | CI |   Token count (clean):          79
2026-04-15 23:16:04 | INFO | CI |   Unique token count:           66
2026-04-15 23:16:04 | INFO | CI |   Type-token ratio:             0.8354
2026-04-15 23:16:04 | INFO | CI |   Author count:                 26
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:04 | INFO | CI | PHASE 4.2: Top 20 token frequency - bar chart
2026-04-15 23:16:04 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI |   Saved bar chart to data\processed\rucu_top_mod_tokens.png
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI | PHASE 4.3: Word cloud
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI |   Saved word cloud to data\processed\rucu_mod_wordcloud.png
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI | PHASE 4.4: Top token summary (inline)
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI |   Top 20 tokens by frequency:
2026-04-15 23:16:05 | INFO | CI |       1. language                       3
2026-04-15 23:16:05 | INFO | CI |       2. processing                     3
2026-04-15 23:16:05 | INFO | CI |       3. data                           3
2026-04-15 23:16:05 | INFO | CI |       4. nlp                            2
2026-04-15 23:16:05 | INFO | CI |       5. models                         2
2026-04-15 23:16:05 | INFO | CI |       6. learning                       2
2026-04-15 23:16:05 | INFO | CI |       7. artificial                     2
2026-04-15 23:16:05 | INFO | CI |       8. intelligence                   2
2026-04-15 23:16:05 | INFO | CI |       9. techniques                     2
2026-04-15 23:16:05 | INFO | CI |      10. model                          2
2026-04-15 23:16:05 | INFO | CI |      11. focus                          1
2026-04-15 23:16:05 | INFO | CI |      12. natural                        1
2026-04-15 23:16:05 | INFO | CI |      13. role                           1
2026-04-15 23:16:05 | INFO | CI |      14. large                          1
2026-04-15 23:16:05 | INFO | CI |      15. llms                           1
2026-04-15 23:16:05 | INFO | CI |      16. explore                        1
2026-04-15 23:16:05 | INFO | CI |      17. intersection                   1
2026-04-15 23:16:05 | INFO | CI |      18. machine                        1
2026-04-15 23:16:05 | INFO | CI |      19. deep                           1
2026-04-15 23:16:05 | INFO | CI |      20. continues                      1
2026-04-15 23:16:05 | INFO | CI | Sink: visualizations saved to data/processed/
2026-04-15 23:16:05 | INFO | CI | Analysis complete.
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI | STAGE 04: LOAD starting...
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI | SINK PATH = data\processed\rucu_custom_mod_processed.csv
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:16:05 | INFO | CI | Pipeline executed successfully!
2026-04-15 23:16:05 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | === RUN START ===
2026-04-15 23:23:21 | INFO | CI | project=Module 6: EVTAL PIPELINE - WEB DOCUMENTS (HTML)
2026-04-15 23:23:21 | INFO | CI | repo_dir=nlp-06-nlp-pipeline
2026-04-15 23:23:21 | INFO | CI | python=3.14.2
2026-04-15 23:23:21 | INFO | CI | os=Windows 11
2026-04-15 23:23:21 | INFO | CI | shell=powershell
2026-04-15 23:23:21 | INFO | CI | cwd=.
2026-04-15 23:23:21 | INFO | CI | github_actions=False
2026-04-15 23:23:21 | INFO | CI | START PIPELINE
2026-04-15 23:23:21 | INFO | CI | ROOT_PATH = .
2026-04-15 23:23:21 | INFO | CI | DATA_PATH = data
2026-04-15 23:23:21 | INFO | CI | RAW_PATH = data\raw
2026-04-15 23:23:21 | INFO | CI | PROCESSED_PATH = data\processed
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | STAGE 01: EXTRACT starting... 
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | EXTRACT: Fetching HTML from https://arxiv.org/abs/2411.05026
2026-04-15 23:23:21 | INFO | CI | SOURCE URL = https://arxiv.org/abs/2411.05026
2026-04-15 23:23:21 | INFO | CI | SINK PATH = data\raw\rucu_custom_modification_raw.html
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | STAGE 02: VALIDATE starting...
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | HTML STRUCTURE INSPECTION:
2026-04-15 23:23:21 | INFO | CI | Top-level type: BeautifulSoup
2026-04-15 23:23:21 | INFO | CI | Top-level elements: ['html']
2026-04-15 23:23:21 | INFO | CI | VALIDATE: Title found: True
2026-04-15 23:23:21 | INFO | CI | VALIDATE: Authors found: True
2026-04-15 23:23:21 | INFO | CI | VALIDATE: Abstract found: True
2026-04-15 23:23:21 | INFO | CI | VALIDATE: Subjects found: True
2026-04-15 23:23:21 | INFO | CI | VALIDATE: Dateline found: True
2026-04-15 23:23:21 | INFO | CI | VALIDATE: HTML structure is valid.
2026-04-15 23:23:21 | INFO | CI | Sink: validated BeautifulSoup object
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | STAGE 03: TRANSFORM starting...
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | Extracting metadata from HTML
2026-04-15 23:23:21 | INFO | CI | We must manually inspect the HTML structure to identify the fields we want to extract.
2026-04-15 23:23:21 | INFO | CI | For this arXiv page, we can extract:
- Title from <h1 class='title'>
- Authors from <div class='authors'>
- Abstract from <blockquote class='abstract'>
- Primary subject from <div class='subheader'>
- Submission date from <div class='dateline'>
- ArXiv ID from canonical link
2026-04-15 23:23:21 | INFO | CI | Replace any missing content with `unknown` to ensure all are strings.
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | PHASE 3.1: Extract raw fields from HTML
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | Inspect: does the raw data look right?
2026-04-15 23:23:21 | INFO | CI | Look at the logged output. Does anything look surprising?
2026-04-15 23:23:21 | INFO | CI | That is the first signal that cleaning is needed.
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Project specific: Extract title, authors, abstract
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Extracted title: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:23:21 | INFO | CI | Extracted authors: Keyu Chen, Cheng Fei, Ziqian Bi, Junyu Liu, Benji Peng, Sen Zhang, Xuanhe Pan, Jiawei Xu, Jinlang Wang, Caitlyn Heqi Yin, Yichao Zhang, Pohsun Feng, Yizhu Wen, Tianyang Wang, Ming Li, Jintao Ren, Qian Niu, Silin Chen, Weiche Hsieh, Lawrence K.Q. Yan, Chia Xin Liang, Han Xu, Hong-Ming Tseng, Xinyuan Song, Zekun Jiang, Ming Liu
2026-04-15 23:23:21 | INFO | CI | Extracted abstract: With a focus on natural language processing (NLP) and the role of large language models (LLMs), we e...
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Project specific: Extract subjects from subheader
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Extracted subjects: Computer Science > Computation and Language
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Project specific: Extract submission date from dateline
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Extracted submission date: [Submitted on 30 Oct 2024 (v1), last revised 18 Nov 2025 (this version, v3)]
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Project specific: Extract arxiv_id from canonical link
2026-04-15 23:23:21 | INFO | CI | ------------------------
2026-04-15 23:23:21 | INFO | CI | Extracted arxiv_id: 2411.05026
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | PHASE 3.2: Clean and normalize text fields
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | Inspect: compare abstract_raw to abstract_clean in the log.
2026-04-15 23:23:21 | INFO | CI | Did we remove anything we should have kept?
2026-04-15 23:23:21 | INFO | CI | Is there still noise that cleaning missed?
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI |   abstract (raw):   With a focus on natural language processing (NLP) and the role of large language models (LLMs), we explore the intersect...
2026-04-15 23:23:21 | INFO | CI |   abstract (clean): focus natural language processing nlp role large language models llms explore intersection machine learning deep learnin...
2026-04-15 23:23:21 | INFO | CI |   characters removed: 156 (18.3%)
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | PHASE 3.3: Engineer derived features
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | Inspect: do these derived fields look meaningful?
2026-04-15 23:23:21 | INFO | CI | Would any additional features help the analysis?
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI |   abstract_word_count: 115
2026-04-15 23:23:21 | INFO | CI |   author_count:        26
2026-04-15 23:23:21 | INFO | CI |   token_count:         79
2026-04-15 23:23:21 | INFO | CI |   unique_token_count:  66
2026-04-15 23:23:21 | INFO | CI |   type_token_ratio:    0.8354
2026-04-15 23:23:21 | INFO | CI |   top 10 tokens:       ['focus', 'natural', 'language', 'processing', 'nlp', 'role', 'large', 'language', 'models', 'llms']
2026-04-15 23:23:21 | INFO | CI |   avg_word_length:     7.8101  (mean chars per token, stopwords excluded)
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | PHASE 3.4: Build record and create DataFrame
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | Created DataFrame with 1 row and 14 columns
2026-04-15 23:23:21 | INFO | CI | Columns: ['arxiv_id', 'title', 'authors', 'subjects', 'submitted', 'abstract_raw', 'abstract_clean', 'tokens', 'abstract_word_count', 'token_count', 'unique_token_count', 'type_token_ratio', 'author_count', 'avg_word_length']
2026-04-15 23:23:21 | INFO | CI | DataFrame Details
2026-04-15 23:23:21 | INFO | CI |   Title: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:23:21 | INFO | CI |   Author count: 26
2026-04-15 23:23:21 | INFO | CI |   Abstract word count: 115
2026-04-15 23:23:21 | INFO | CI |   Token count (clean): 79
2026-04-15 23:23:21 | INFO | CI |   Type-token ratio: 0.8354
2026-04-15 23:23:21 | INFO | CI |   Avg word length: 7.8101
2026-04-15 23:23:21 | INFO | CI |   DF preview:
     arxiv_id                                              title  token_count  type_token_ratio  author_count  avg_word_length
0  2411.05026  Deep Learning and Machine Learning -- Natural ...           79            0.8354            26           7.8101
2026-04-15 23:23:21 | INFO | CI | Sink: Pandas DataFrame created
2026-04-15 23:23:21 | INFO | CI | Transformation complete.
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:21 | INFO | CI | PHASE 3.5: Generate treemap
2026-04-15 23:23:21 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI |   Treemap saved to: data/processed/rucu_mod_treemap.png
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | STAGE 04: ANALYZE starting...
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | PHASE 4.1: Extract tokens and summary statistics
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI |   Paper: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:23:22 | INFO | CI |   Abstract word count (raw):    115
2026-04-15 23:23:22 | INFO | CI |   Token count (clean):          79
2026-04-15 23:23:22 | INFO | CI |   Unique token count:           66
2026-04-15 23:23:22 | INFO | CI |   Type-token ratio:             0.8354
2026-04-15 23:23:22 | INFO | CI |   Author count:                 26
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | PHASE 4.2: Top 20 token frequency - bar chart
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI |   Saved bar chart to data\processed\rucu_top_mod_tokens.png
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | PHASE 4.3: Word cloud
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI |   Saved word cloud to data\processed\rucu_mod_wordcloud.png
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | PHASE 4.4: Top token summary (inline)
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI |   Top 20 tokens by frequency:
2026-04-15 23:23:22 | INFO | CI |       1. language                       3
2026-04-15 23:23:22 | INFO | CI |       2. processing                     3
2026-04-15 23:23:22 | INFO | CI |       3. data                           3
2026-04-15 23:23:22 | INFO | CI |       4. nlp                            2
2026-04-15 23:23:22 | INFO | CI |       5. models                         2
2026-04-15 23:23:22 | INFO | CI |       6. learning                       2
2026-04-15 23:23:22 | INFO | CI |       7. artificial                     2
2026-04-15 23:23:22 | INFO | CI |       8. intelligence                   2
2026-04-15 23:23:22 | INFO | CI |       9. techniques                     2
2026-04-15 23:23:22 | INFO | CI |      10. model                          2
2026-04-15 23:23:22 | INFO | CI |      11. focus                          1
2026-04-15 23:23:22 | INFO | CI |      12. natural                        1
2026-04-15 23:23:22 | INFO | CI |      13. role                           1
2026-04-15 23:23:22 | INFO | CI |      14. large                          1
2026-04-15 23:23:22 | INFO | CI |      15. llms                           1
2026-04-15 23:23:22 | INFO | CI |      16. explore                        1
2026-04-15 23:23:22 | INFO | CI |      17. intersection                   1
2026-04-15 23:23:22 | INFO | CI |      18. machine                        1
2026-04-15 23:23:22 | INFO | CI |      19. deep                           1
2026-04-15 23:23:22 | INFO | CI |      20. continues                      1
2026-04-15 23:23:22 | INFO | CI | Sink: visualizations saved to data/processed/
2026-04-15 23:23:22 | INFO | CI | Analysis complete.
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | STAGE 04: LOAD starting...
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | SINK PATH = data\processed\rucu_custom_mod_processed.csv
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:23:22 | INFO | CI | Pipeline executed successfully!
2026-04-15 23:23:22 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | === RUN START ===
2026-04-15 23:25:25 | INFO | CI | project=Module 6: EVTAL PIPELINE - WEB DOCUMENTS (HTML)
2026-04-15 23:25:25 | INFO | CI | repo_dir=nlp-06-nlp-pipeline
2026-04-15 23:25:25 | INFO | CI | python=3.14.2
2026-04-15 23:25:25 | INFO | CI | os=Windows 11
2026-04-15 23:25:25 | INFO | CI | shell=powershell
2026-04-15 23:25:25 | INFO | CI | cwd=.
2026-04-15 23:25:25 | INFO | CI | github_actions=False
2026-04-15 23:25:25 | INFO | CI | START PIPELINE
2026-04-15 23:25:25 | INFO | CI | ROOT_PATH = .
2026-04-15 23:25:25 | INFO | CI | DATA_PATH = data
2026-04-15 23:25:25 | INFO | CI | RAW_PATH = data\raw
2026-04-15 23:25:25 | INFO | CI | PROCESSED_PATH = data\processed
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | STAGE 01: EXTRACT starting... 
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | EXTRACT: Fetching HTML from https://arxiv.org/abs/2411.05026
2026-04-15 23:25:25 | INFO | CI | SOURCE URL = https://arxiv.org/abs/2411.05026
2026-04-15 23:25:25 | INFO | CI | SINK PATH = data\raw\rucu_custom_modification_raw.html
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | STAGE 02: VALIDATE starting...
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | HTML STRUCTURE INSPECTION:
2026-04-15 23:25:25 | INFO | CI | Top-level type: BeautifulSoup
2026-04-15 23:25:25 | INFO | CI | Top-level elements: ['html']
2026-04-15 23:25:25 | INFO | CI | VALIDATE: Title found: True
2026-04-15 23:25:25 | INFO | CI | VALIDATE: Authors found: True
2026-04-15 23:25:25 | INFO | CI | VALIDATE: Abstract found: True
2026-04-15 23:25:25 | INFO | CI | VALIDATE: Subjects found: True
2026-04-15 23:25:25 | INFO | CI | VALIDATE: Dateline found: True
2026-04-15 23:25:25 | INFO | CI | VALIDATE: HTML structure is valid.
2026-04-15 23:25:25 | INFO | CI | Sink: validated BeautifulSoup object
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | STAGE 03: TRANSFORM starting...
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | Extracting metadata from HTML
2026-04-15 23:25:25 | INFO | CI | We must manually inspect the HTML structure to identify the fields we want to extract.
2026-04-15 23:25:25 | INFO | CI | For this arXiv page, we can extract:
- Title from <h1 class='title'>
- Authors from <div class='authors'>
- Abstract from <blockquote class='abstract'>
- Primary subject from <div class='subheader'>
- Submission date from <div class='dateline'>
- ArXiv ID from canonical link
2026-04-15 23:25:25 | INFO | CI | Replace any missing content with `unknown` to ensure all are strings.
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | PHASE 3.1: Extract raw fields from HTML
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | Inspect: does the raw data look right?
2026-04-15 23:25:25 | INFO | CI | Look at the logged output. Does anything look surprising?
2026-04-15 23:25:25 | INFO | CI | That is the first signal that cleaning is needed.
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Project specific: Extract title, authors, abstract
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Extracted title: Deep Learning and Machine Learning -- Natural Language Processing: From Theory to Application
2026-04-15 23:25:25 | INFO | CI | Extracted authors: Keyu Chen, Cheng Fei, Ziqian Bi, Junyu Liu, Benji Peng, Sen Zhang, Xuanhe Pan, Jiawei Xu, Jinlang Wang, Caitlyn Heqi Yin, Yichao Zhang, Pohsun Feng, Yizhu Wen, Tianyang Wang, Ming Li, Jintao Ren, Qian Niu, Silin Chen, Weiche Hsieh, Lawrence K.Q. Yan, Chia Xin Liang, Han Xu, Hong-Ming Tseng, Xinyuan Song, Zekun Jiang, Ming Liu
2026-04-15 23:25:25 | INFO | CI | Extracted abstract: With a focus on natural language processing (NLP) and the role of large language models (LLMs), we e...
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Project specific: Extract subjects from subheader
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Extracted subjects: Computer Science > Computation and Language
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Project specific: Extract submission date from dateline
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Extracted submission date: [Submitted on 30 Oct 2024 (v1), last revised 18 Nov 2025 (this version, v3)]
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Project specific: Extract arxiv_id from canonical link
2026-04-15 23:25:25 | INFO | CI | ------------------------
2026-04-15 23:25:25 | INFO | CI | Extracted arxiv_id: 2411.05026
2026-04-15 23:25:25 | INFO | CI | ========================
2026-04-15 23:25:25 | INFO | CI | PHASE 3.2: Clean and normalize text fields
2026-04-15 23:25:25 | INFO | CI | ========================
